date;weekday;category;name;employees;students;type
2019-03-15;Fri;Tagessuppe;Apfel-Selleriesüppchen;3,54;1,74;0
2019-03-18;Mon;Angebote;An unserer Aktionstheke-Hausgemachte Pasta wahlweise mit Hackfleisch und Schinken oder Champignons und getrockneten Tomaten, dazu italienischer Hartkäse;4,05;2,25;0
2019-03-18;Mon;Angebote;Putensteak mit Tomaten-Frischkäsecreme gratiniert auf Rahmerbsen, dazu Herzoginkartoffeln;4,99;3,19;0
2019-03-18;Mon;Angebote;Gebratene Gnocchi mit cremiger Spinatsoße und Salat;4,27;2,47;2
2019-03-18;Mon;Ofenfrisch;Topfenschmarrn mit Apfelmus;;;1
2019-03-18;Mon;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-03-18;Mon;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;4,57;2,77;1
2019-03-18;Mon;Tagessuppe;Chili sin Carne;3,54;1,74;2
2019-03-19;Tue;Angebote;An unserer Aktionstheke-Hausgemachte Pasta wahlweise mit Tomaten und Bauchspeck oder Tomaten-Olivenpesto, dazu italienischer Hartkäse;4,05;2,25;0
2019-03-19;Tue;Angebote;Seelachs im Backteig mit Zitronen-Pfeffer-Dip, dazu Gemüse und gebackene Kartoffelecken;4,99;3,19;0
2019-03-19;Tue;Angebote;Polenta Pancakes mit Antipasti und Schnittlauch-Dip;4,19;2,39;2
2019-03-19;Tue;Angebote;Kartoffel-Soja-Hackauflauf mit Antipasti und Schnittlauch-Dip;4,39;2,59;1
2019-03-19;Tue;Tagessuppe;Champignon- Tomatensuppe;3,54;1,74;2
2019-03-20;Wed;Angebote;An unserer Aktionstheke-Hausgemachte Pasta wahlweise mit Bolognese oder Erdnusspesto, dazu italienischer Hartkäse;4,05;2,25;0
2019-03-20;Wed;Angebote;Mit Hackfleisch gefüllte Paprikaschote auf Tomatensoße, dazu Kräuterreis und Salat;4,64;2,84;0
2019-03-20;Wed;Angebote;Sojasteak au four mit Seitan Ragout fin überbacken, dazu Möhren und Kartoffelkroketten;4,39;2,59;2
2019-03-20;Wed;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-03-20;Wed;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;;;1
2019-03-20;Wed;Tagessuppe;Broccolicremesuppe mit Mandeln;3,54;1,74;1
2019-03-21;Thu;Angebote;An unserer Aktionstheke- Pasta wahlweise mit Paprika und Bacon in Tomatenragout oder Olivenpesto, dazu Schafskäse;4,05;2,25;0
2019-03-21;Thu;Angebote;Schweineschnitzel mit Pommes frites und Zitronenecke;4,05;2,25;0
2019-03-21;Thu;Angebote;Mediterranes Pfannengemüse mit Basilikum-Dip, dazu eine Folienkartoffel und Blattsalate;4,49;2,69;2
2019-03-21;Thu;Angebote;Schweineschnitzel mit Röstzwiebel-Hartkäsepanade, dazu Kräuterbutter, Bratkartoffeln und marinierter Feldsalat;;;0
2019-03-21;Thu;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-03-21;Thu;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;4,57;2,77;1
2019-03-21;Thu;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-03-22;Fri;An unserer Aktionstheke;Pasta wahlweise mit Ragù napoletano oder Rucolapesto, dazu italienischer Hartkäse oder Mozzarella;4,05;2,25;0
2019-03-22;Fri;Angebote;Cheeseburger mit Pommes frites;5,13;3,33;0
2019-03-22;Fri;Angebote;Gebratener Blumenkohl mit veganer Hollandaise, dazu Kartoffel-Erbsenstampf und Salat;4,15;2,35;2
2019-03-22;Fri;Ofenfrisch;Pastaauflauf mit Bauchspeck, Champignons und Tomaten, überbacken mit Gouda;3,95;2,15;0
2019-03-22;Fri;Tagessuppe;Gemüse-Currysuppe;3,54;1,74;2
2019-03-25;Mon;Hausgemachte Pasta;wahlweise mit Frischkäsesoße mit Hackfleisch und Kirschtomaten oder Pilz-Auberginensugo, dazu italienischer Hartkäse;;;0
2019-03-25;Mon;Angebote;Käse-Hackbraten mit Kohlrabi-Möhrengemüse und Petersilienkartoffeln;4,44;2,64;0
2019-03-25;Mon;Angebote;Süßkartoffel-Kokoscurry mit Langkornreis, dazu Salat;4,35;2,55;2
2019-03-25;Mon;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse, dazu Kräuterschmand oder Kräuterbutter;;;0
2019-03-25;Mon;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse, dazu Kräuterschmand oder Kräuterbutter;;;1
2019-03-25;Mon;Tagessuppe;Kartoffel-Mandelsuppe;3,54;1,74;1
2019-03-26;Tue;Hausgemachte Pasta;Napoli, dazu Mozzarella;4,05;2,25;0
2019-03-26;Tue;Angebote;Seelachsfilet in Knusperpanade mit Petersilien-Zitronenstampf und Tomatensalat;4,95;3,15;0
2019-03-26;Tue;Angebote;"Paprikaschote ""Bollywood"" gefüllt mit Tofu, Datteln und Feigen, dazu Currysoße und Couscous";4,49;2,69;2
2019-03-26;Tue;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse, dazu Kräuterschmand, oder Kräuterbutter;;;0
2019-03-26;Tue;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse, dazu Kräuterschmand, oder Kräuterbutter;;;1
2019-03-26;Tue;Tagessuppe;Süßkartoffel-Kokossuppe;3,54;1,74;2
2019-03-27;Wed;Hausgemachte Pasta;wahlweise mit Bolognese oder Kichererbsen-Bolognese, dazu italienischer Hartkäse;4,05;2,25;0
2019-03-27;Wed;Angebote;Sahne-Zwiebelhähnchen mit Broccoli, dazu Kartoffelrösti oder Kräuterkartoffeln;4,75;2,95;0
2019-03-27;Wed;Angebote;Türkische Linsenlaibchen mit veganem Minzdip, dazu Kartoffelecken und Mais-Kidneybohnensalat;4,39;2,59;2
2019-03-27;Wed;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse, dazu Kräuterschmand;4,57;2,77;0
2019-03-27;Wed;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse, dazu Kräuterschmand;4,57;2,77;1
2019-03-27;Wed;Tagessuppe;Süßkartoffel-Kokossuppe;3,54;1,74;2
2019-03-28;Thu;Angebote;Hausgemachte Pasta wahlweise mit Pusztasoße oder Linsencurry, dazu Schafskäse;4,05;2,25;0
2019-03-28;Thu;Angebote;Schweinesteak nach Strindberg Art mit Leipziger-Allerlei und Pommes frites;;;0
2019-03-28;Thu;Angebote;Paniertes Sojaschnitzel mit rahmigen Pilzen und Kräuterkartoffeln oder Kartoffelkroketten;4,35;2,55;2
2019-03-28;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-03-28;Thu;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse, dazu Kräuterschmand;4,57;2,77;0
2019-03-28;Thu;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse, dazu Kräuterschmand;;;1
2019-03-28;Thu;Tagessuppe;Kichererbsen-Currysuppe;3,54;1,74;2
2019-03-29;Fri;Hausgemachte Pasta;wahlweise mit Gulaschsoße oder Auberginen, Zucchini, Paprika und Tomate, dazu Elbländer Chili Käse;4,05;2,25;0
2019-03-29;Fri;Angebote;Chicken Burger mit Tomate, Mozzarella, Rucola und Basilikummayonaise, dazu Pommes frites;5,79;3,99;0
2019-03-29;Fri;Angebote;Chili-Burger mit Tomaten, roten Zwiebeln und Peperoni, dazu Currymayonnaise und Pommes frites;4,79;2,99;1
2019-03-29;Fri;Angebote;Fruchtiges Risotto, mit gebackenen Apfelringen und Basilikum-Minzpesto;4,29;2,49;1
2019-03-29;Fri;Ofenfrisch;Kartoffelauflauf mit Hähnchenfleisch und Gemüse, überbacken mit Gouda;3,95;2,15;0
2019-03-29;Fri;Tagessuppe;Chili mit Hackfleisch, Mais und Kidneybohnen;3,54;1,74;0
2019-04-01;Mon;Angebote;Gebackene Chicken-Crossies mit Mango-Chili-Dip, dazu Pommes frites und Salat;5,13;3,33;0
2019-04-01;Mon;Angebote;Türkisches Hacksteak mit Hirtenkäse-Raukecreme, dazu Fladenbrot oder verschiedene frittierte Beilagen und Salat;5,13;3,33;0
2019-04-01;Mon;Angebote;Gebratene Kartoffelgnocchi mit Tomatenragout und Rucola;4,35;2,55;2
2019-04-01;Mon;Angebote;Käsespätzle mit Röstzwiebeln, dazu Salat;;;1
2019-04-01;Mon;Pasta;Chili con carne;;;0
2019-04-01;Mon;Pasta;Linsenbolognese;;;2
2019-04-01;Mon;Pasta;Hausgemachte Pasta mit Tomatenpesto;;;2
2019-04-01;Mon;Ofenfrisch;Pizza Hawaii;4,57;2,77;0
2019-04-01;Mon;Ofenfrisch;Pizza Falafel mit Paprika, roten Zwiebeln und Kirschtomaten, dazu scharfer Honig-Joghurtdip;4,57;2,77;1
2019-04-01;Mon;Tagessuppe;Gulaschsuppe;3,54;1,74;0
2019-04-01;Mon;Tagessuppe;Champignonsuppe;3,54;1,74;2
2019-04-02;Tue;Angebote;Fish & Chips Kibbeling im Backteig mit Remouladensoße und Pommes frites,  gerne auch mit Nudelsalat;5,13;3,33;0
2019-04-02;Tue;Angebote;Rindersauerbraten mit Apfelrotkohl und Klößen oder Kartoffeln;;;0
2019-04-02;Tue;Angebote;Rotes Linsencurry mit Naan-Brot, oder Fladenbrot und Salat;4,05;2,25;2
2019-04-02;Tue;Angebote;Frischer Blumenkohl in brauner Semmelbutter, dazu Kräuter-Hollandaise, Schwenkkartoffeln und Salat;4,27;2,47;1
2019-04-02;Tue;Pasta;Schinken-Sahnesoße mit Erbsen;;;0
2019-04-02;Tue;Pasta;Tomatensoße mit Hirtenkäse;;;1
2019-04-02;Tue;Pasta;Hausgemachte Pasta mit Tomatenpesto;;;2
2019-04-02;Tue;Ofenfrisch;Pizza Hawaii;;;0
2019-04-02;Tue;Ofenfrisch;Pizza Falafel mit Paprika, roten Zwiebeln und Kirschtomaten, dazu scharfer Honig-Joghurt-Dip;;;1
2019-04-02;Tue;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-04-02;Tue;Tagessuppe;Möhren-Kokossuppe;3,54;1,74;2
2019-04-03;Wed;Angebote;Gebackene Hähnchenbrust mit Ananas, Zucchini und Ingwer, dazu Wildreismischung auch vegetarisch möglich;5,13;3,33;0
2019-04-03;Wed;Angebote;Currywurst mit Pommes frites und Weißkrautsalat;4,79;2,99;0
2019-04-03;Wed;Angebote;Burritos-Mexikanische Tortillas mit vegetarischem Chili gefüllt und Mango-Chutney;4,85;3,05;1
2019-04-03;Wed;Angebote;Mac & Cheese, dazu scharfe Tomatensalsa und Salat;;;1
2019-04-03;Wed;Pasta;Chili sin carne;;;2
2019-04-03;Wed;Pasta;Bolognese;;;0
2019-04-03;Wed;Pasta;Hausgemachte Pasta mit Tomatenpesto;;;2
2019-04-03;Wed;Ofenfrisch;Pizza Hawaii;4,57;2,77;0
2019-04-03;Wed;Ofenfrisch;Pizza Falafel mit Paprika, roten Zwiebeln und Kirschtomaten, dazu scharfer Honig-Joghurt-Dip;4,57;2,77;1
2019-04-03;Wed;Tagessuppe;Möhren-Kokossuppe;;;2
2019-04-03;Wed;Tagessuppe;Blumenkohlsuppe mit Schinkenstreifen;3,54;1,74;0
2019-04-04;Thu;Angebote;Schnitzel XXL in Cornflakes Panade mit Zitronenecke und Pommes frites, dazu Gurkensalat;5,45;3,65;0
2019-04-04;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-04-04;Thu;Angebote;Pilzragout mit Wurzelgemüsestreifen, dazu kleine Kartoffelklöße oder Petersilienkartoffeln und marinierter Rucola;4,78;2,98;2
2019-04-04;Thu;Angebote;Vegetarische Maultaschen auf Paprikakraut, dazu geriebener Gouda;4,43;2,63;1
2019-04-04;Thu;Pasta;Mailänder Tomatensoße;;;0
2019-04-04;Thu;Pasta;feurige Käsesoße;;;1
2019-04-04;Thu;Pasta;Hausgemachte Pasta mit Tomatenpesto;;;2
2019-04-04;Thu;Ofenfrisch;Pizza Hawaii;4,57;2,77;0
2019-04-04;Thu;Ofenfrisch;Pizza Falafel mit Paprika, roten Zwiebeln und Kirschtomaten, dazu scharfer Honig-Joghurt-Dip;4,57;2,77;1
2019-04-04;Thu;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-04-04;Thu;Tagessuppe;Gemüsecremesuppe;3,54;1,74;2
2019-04-05;Fri;Angebote;Italian-Style Burger mit Rindfleisch, Serranoschinken, Rucola, Tomaten, roten Zwiebeln und Hirtenkäse, dazu Pommes frites;5,79;3,99;0
2019-04-05;Fri;Angebote;Lasagne Bolognese mit Salat;4,75;2,95;0
2019-04-05;Fri;Angebote;Soja-Pilzgulasch mit Salzkartoffeln und Bohnensalat;4,05;2,25;2
2019-04-05;Fri;Angebote;Gebackene Camembert-Ecken mit Preiselbeeren, dazu Kräuterbaguette und Salat;4,59;2,79;1
2019-04-05;Fri;Pasta;Hähnchencurry;;;0
2019-04-05;Fri;Pasta;Blattspinat-Ricottasoße;;;1
2019-04-05;Fri;Pasta;Hausgemachte Pasta mit Tomatenpesto;;;2
2019-04-05;Fri;Tagessuppe;Kraut-Kartoffeltopf mit Schinkenwürfeln;3,54;1,74;0
2019-04-05;Fri;Tagessuppe;Pilzcremesuppe;3,54;1,74;1
2019-04-08;Mon;Angebote;Hähnchenschnitzel auf Rahmgemüse mit Bratkartoffeln;4,85;3,05;0
2019-04-08;Mon;Angebote;Hackfleischfrikadelle auf Letscho, dazu Schwenkkartoffeln;4,05;2,25;0
2019-04-08;Mon;Angebote;Sojageschnetzeltes mit Paprika und Oliven, dazu Tsatsiki, Krautsalat und Djuvec-Reis;4,78;2,98;2
2019-04-08;Mon;Angebote;Drei Kartoffeltaschen mit Frischkäsefüllung auf Gemüse in Kräuterrahm;4,75;2,95;1
2019-04-08;Mon;Pasta;Griechische Hackfleischsoße;;;0
2019-04-08;Mon;Pasta;Paprika-Champignonrahmsoße mit Ajvar;;;1
2019-04-08;Mon;Pasta;Hausgemachte Pasta mit Kressepesto;;;2
2019-04-08;Mon;Ofenfrisch;Pizza mit Pulled Turkey;4,57;2,77;0
2019-04-08;Mon;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;4,57;2,77;1
2019-04-08;Mon;Tagessuppe;Blumenkohlcremesuppe mit Schinkenstreifen;3,54;1,74;0
2019-04-08;Mon;Tagessuppe;Kartoffel-Käsesuppe;3,54;1,74;0
2019-04-09;Tue;Angebote;Drei Fischstäbchen vom Schellfisch in Cornfakes-Panade, dazu kräftige Curryremoulade, grünes Erbsenpüree und Salat;5,13;3,33;0
2019-04-09;Tue;Angebote;Kleine Schweinshaxe mit Sauerkraut, dazu Klöße oder Kartoffeln;;;0
2019-04-09;Tue;Angebote;Bulgurpfanne mit Nüssen und Trockenfrüchten, dazu ein marinierter Tofu-Gemüsespieß;4,69;2,89;2
2019-04-09;Tue;Angebote;Kresse-Pfannkuchen mit Kräuterquark, dazu Salat;4,05;2,25;1
2019-04-09;Tue;Pasta;Pastasoße mit Bauchspeck und Kirschtomaten;;;0
2019-04-09;Tue;Pasta;Paprika-Champignonrahmsoße mit Ajvar;;;1
2019-04-09;Tue;Pasta;Hausgemachte Pasta mit Kressepesto;;;2
2019-04-09;Tue;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;;;0
2019-04-09;Tue;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-04-09;Tue;Tagessuppe;Paprikacremesuppe;3,54;1,74;1
2019-04-09;Tue;Tagessuppe;Kartoffel-Hackfleischtopf;3,54;1,74;0
2019-04-10;Wed;Angebote;Putenbraten mit Pfeffer-Hollandaise, dazu buntes Gemüse und Kartoffelrösti;;;0
2019-04-10;Wed;Angebote;"Rindergeschnetzeltes ""Stroganoff"" mit Macairekartoffeln und geschmolzenen Strauchtomaten";4,99;3,19;0
2019-04-10;Wed;Angebote;Zucchini gefüllt mit Pilzen, Kräutern und Polenta auf Tomatenragout, dazu Bärlauchkartoffeln;5,01;3,21;2
2019-04-10;Wed;Angebote;Zwei gekochte Eier mit Remouladensoße, dazu Bratkartoffeln und Salat;4,05;2,25;1
2019-04-10;Wed;Pasta;Bolognese;;;0
2019-04-10;Wed;Pasta;Quorn-Gulasch;;;1
2019-04-10;Wed;Pasta;Hausgemachte Pasta mit Kressepesto;;;2
2019-04-10;Wed;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;4,57;2,77;0
2019-04-10;Wed;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;4,57;2,77;1
2019-04-10;Wed;Tagessuppe;Champignonsuppe mit Bauchspeck;3,54;1,74;0
2019-04-10;Wed;Tagessuppe;Kohlrabi-Möhrensuppe;3,54;1,74;2
2019-04-11;Thu;Angebote;Schweinerückensteak mit BBQ-Soße, dazu Kartoffelecken und Broccoli-Radieschensalat;4,95;3,15;0
2019-04-11;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;;;0
2019-04-11;Thu;Angebote;Mariniertes Tofu Steak auf buntem Sesam-Glasnudelsalat, dazu Sesam-Koriander-Dip;4,85;3,05;2
2019-04-11;Thu;Angebote;Sülze von frischem Gemüse mit Curry-Remoulade, dazu Couscous-Karottenfrikadelle und Salat;4,35;2,55;1
2019-04-11;Thu;Pasta;Tomatensoße mit Jagdwurst und Schmorkraut;;;0
2019-04-11;Thu;Pasta;Frischkäsesoße mit Austernpilzen;;;1
2019-04-11;Thu;Pasta;Hausgemachte Pasta mit Kressepesto;;;2
2019-04-11;Thu;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;;;0
2019-04-11;Thu;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-04-11;Thu;Tagessuppe;Kohlrabi-Möhrensuppe;3,54;1,74;2
2019-04-11;Thu;Tagessuppe;Rindergulaschtopf;3,54;1,74;0
2019-04-12;Fri;Angebote;Zelt Burger (Frikadelle mit krossem Bacon, roten Zwiebeln, Tomaten, Edamer und Salat), dazu Pommes Twister;;;0
2019-04-12;Fri;Angebote;Spanische Roulade vom Schwein mit scharfem Paprika-Olivengemüse auf einem Riesenrösti;5,75;3,95;0
2019-04-12;Fri;Angebote;Chili sin carne mit Kräuterreis und Salat;4,05;2,25;2
2019-04-12;Fri;Angebote;Hefeklöße mit Kirschfüllung auf Soße mit Vanillegeschmack;;;1
2019-04-12;Fri;Pasta;Hausgemachte Pasta mit Kressepesto;;;2
2019-04-12;Fri;Pasta;Basilikumsoße mit getrockneten Tomaten;;;1
2019-04-12;Fri;Pasta;Schweinegeschnetzeltes Jäger Art;;;0
2019-04-12;Fri;Ofenfrisch;Pastaauflauf mit Jagdwurst und Gouda gratiniert;3,95;2,15;0
2019-04-12;Fri;Tagessuppe;Asiatische Geflügel-Gemüsesuppe;3,54;1,74;0
2019-04-12;Fri;Tagessuppe;Kürbiscremesuppe;3,54;1,74;1
2019-04-15;Mon;Angebote;Hähnchenbrust unter Frischkäse-Haube mit Spritzkartoffeln und Salat;4,99;3,19;0
2019-04-15;Mon;Angebote;Kochklopse mit Kapern oder Dillsoße, dazu Broccoli und Schwenkkartoffeln;4,35;2,55;0
2019-04-15;Mon;Angebote;Graupenrisotto mit Gemüse und kleinen gebackenen Teigtaschen, dazu Blattsalat;4,56;2,76;2
2019-04-15;Mon;Angebote;Rahmiger Blattspinat mit Rührei und Kartoffeln;4,05;2,25;1
2019-04-15;Mon;Pasta;Lauch-Hackfleisch-Käsesoße;;;0
2019-04-15;Mon;Pasta;fruchtige Tomatensoße;;;2
2019-04-15;Mon;Pasta;Pasta mit Basilikumpesto;;;2
2019-04-15;Mon;Ofenfrisch;Pizza mit Rinderhack, Bauchspeck, Würstchen und BBQ-Soße;4,57;2,77;0
2019-04-15;Mon;Ofenfrisch;Pizza Quattro formaggi mit Gorgonzola, Gouda, Hirtenkäse und Mozzarella;;;0
2019-04-15;Mon;Tagessuppe;Gemüsecremesuppe;3,54;1,74;1
2019-04-15;Mon;Tagessuppe;Chili sin Carne;3,54;1,74;2
2019-04-16;Tue;Angebote;Norddeutscher Heringsstip mit Bratkartoffeln und Möhrensalat;4,78;2,98;0
2019-04-16;Tue;Angebote;Grillwürstchen mit Letscho und verschiedene frittierte Kartoffelbeilagen, dazu Salat;4,64;2,84;0
2019-04-16;Tue;Angebote;Gemüsecurry in scharfer Kokossoße, dazu Couscous und gebackene Banane oder gebackene Austernpilze;4,05;2,25;2
2019-04-16;Tue;Angebote;Edamer mit getrockneten Tomaten im Weizenfladen gebacken, dazu Blattsalat mit Himbeerdressing;4,59;2,79;1
2019-04-16;Tue;Pasta;Pastasoße mit Bauchspeck und Spinat;;;0
2019-04-16;Tue;Pasta;all arrabiata;;;2
2019-04-16;Tue;Pasta;Hausgemachte Pasta mit Basilikumpesto;;;2
2019-04-16;Tue;Ofenfrisch;Pizza mit Rinderhack, Bauchspeck, Würstchen und BBQ-Soße;4,57;2,77;0
2019-04-16;Tue;Ofenfrisch;Pizza Quattro formaggi mit Gorgonzola, Gouda, Hirtenkäse und Mozzarella;4,57;2,77;0
2019-04-16;Tue;Tagessuppe;Lauch-Hackfleischsuppe;3,54;1,74;0
2019-04-16;Tue;Tagessuppe;Sellerie-Apfelsuppe mit Minze;3,54;1,74;1
2019-04-17;Wed;Angebote;Lammkeule, dazu Prinzessbohnen mit roten Zwiebeln und hausgemachter Semmelkloß;;;0
2019-04-17;Wed;Angebote;Gemischter Gulasch von Rind und Schwein mit Sauerkraut und Petersilienkartoffeln;4,69;2,89;0
2019-04-17;Wed;Angebote;Auberginen im Haferflockenmantel mit fruchtiger Tomatensoße, dazu Basmati Reis;4,05;2,25;2
2019-04-17;Wed;Angebote;Bauernfrühstück mit Gemüse, dazu Blumenkohlsalat;4,39;2,59;1
2019-04-17;Wed;Pasta;Bolognese;4,26;2,46;0
2019-04-17;Wed;Pasta;Gemüsebolognese;4,26;2,46;2
2019-04-17;Wed;Pasta;Hausgemachte Pasta mit Basilikumpesto;4,26;4,46;2
2019-04-17;Wed;Ofenfrisch;Pizza mit Rinderhack, Bauchspeck, Würstchen und BBQ-Soße;;;0
2019-04-17;Wed;Ofenfrisch;Pizza Quattro formaggi mit Gorgonzola, Gouda, Hirtenkäse und Mozzarella;;;0
2019-04-17;Wed;Tagessuppe;Broccolicremesuppe;3,54;1,74;0
2019-04-17;Wed;Tagessuppe;Gräupchen-Eintopf;3,54;1,74;0
2019-04-18;Thu;Angebote;Schweineschnitzel auf Rahmpilzen, dazu Kartoffelkroketten;4,79;2,99;0
2019-04-18;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-04-18;Thu;Angebote;Ofengemüse mit Aioli-Sojamayonaise und gebratenen Sesam-Gnocchi, dazu Salat;5,05;3,25;2
2019-04-18;Thu;Angebote;Grünkernbraten mit Weißweinsoße, dazu Leipziger Allerlei und Kichererbsenpüree;;;1
2019-04-18;Thu;Pasta;Tomatensoße mit Schinken, Salami und Paprika;;;0
2019-04-18;Thu;Pasta;Pasta mit Basilikumpesto;4,26;4,46;2
2019-04-18;Thu;Pasta;Rahmsoße mit gegrillten Zucchini, gemischten Pilzen und ital. Hartkäse;;;0
2019-04-18;Thu;Ofenfrisch;Kartoffelpizza mit Schinken und Käse gratiniert, dazu kleiner Tomatendip;3,95;2,15;0
2019-04-18;Thu;Ofenfrisch;Kartoffelpizza mit Käse gratiniert, dazu kleiner Tomatendip;3,95;2,15;1
2019-04-18;Thu;Tagessuppe;Gulaschtopf mit Pilzen und Kartoffeln;3,54;1,74;0
2019-04-23;Tue;Angebote;Paella mit Wildlachs und Hähnchenfleisch, dazu Salat;4,79;2,99;0
2019-04-23;Tue;Angebote;Gyros vom Schwein mit Tsatsiki buntem Weißkohlsalat und Fladenbrot;;;0
2019-04-23;Tue;Angebote;Gemüseschnitzel mit Ananas gratiniert auf einer Currysoße, dazu Kartoffel-Maisfritten und Salat;4,05;2,25;2
2019-04-23;Tue;Angebote;Papas Corridas (Käsekartoffeln) mit frischem Gemüse aus dem Ofen und Rucola;4,59;2,79;1
2019-04-23;Tue;Pasta;Pastasoße all'amatriciana mit Tomaten und Bauchspeck;;;0
2019-04-23;Tue;Pasta;Fruchtige Tomatensoße mit Mozzarella;;;1
2019-04-23;Tue;Pasta;Hausgemachtes Rucolapesto;;;2
2019-04-23;Tue;Tagessuppe;Käse-Pilzsuppe;3,54;1,74;0
2019-04-23;Tue;Tagessuppe;Soljanka;;;0
2019-04-24;Wed;Angebote;Krautnudeln mit Hackfleisch, dazu Tomatensoße und geriebener Käse;4,05;2,25;0
2019-04-24;Wed;Angebote;Gulasch von Rind und Schwein mit Sauerkraut und Salzkartoffeln;4,69;2,89;0
2019-04-24;Wed;Angebote;Lasagne sin Carne, dazu Salat;;;2
2019-04-24;Wed;Angebote;Spargel-Risotto mit frittierten Wraps und Schnittlauchpesto;4,64;2,84;2
2019-04-24;Wed;Pasta;Ratatouille;;;2
2019-04-24;Wed;Pasta;Bolognese;;;0
2019-04-24;Wed;Pasta;Hausgemachtes Rucolapesto;;;2
2019-04-24;Wed;Tagessuppe;Kichererbsen-Gemüsesuppe;3,54;1,74;2
2019-04-24;Wed;Tagessuppe;Tomatensuppe mit Bauchspeck;3,54;1,74;0
2019-04-25;Thu;Angebote;Schweinerückensteak mit Spargel und Käse gratiniert auf Sauce-Choron , dazu Schwenkkartoffeln und Salat;5,13;3,33;0
2019-04-25;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-04-25;Thu;Angebote;Ungarischer Sojagulasch mit kleinen Kartoffelklößen und buntem Gemüsesalat;4,69;2,89;2
2019-04-25;Thu;Angebote;Paprikaschote mit Gemüsefüllung, dazu Tomatensoße und Spargelreis;4,29;2,49;2
2019-04-25;Thu;Pasta;Pastasoße Quattro formaggi;;;1
2019-04-25;Thu;Pasta;Wurstgulasch;;;0
2019-04-25;Thu;Pasta;Hausgemachtes Rucolapesto;;;2
2019-04-25;Thu;Tagessuppe;Szegediner Gulaschtopf;3,54;1,74;0
2019-04-25;Thu;Tagessuppe;Möhren-Kokossuppe;3,54;1,74;2
2019-04-26;Fri;Angebote;Pulled Turkey Burger (20,30,39, 40,50) mit Guacamole, Mango-Kürbis-Chutney und Pommes frites;5,13;3,33;0
2019-04-26;Fri;Angebote;Hausgemachte Fischfrikadelle mit Zitronen-Dillremoulade, Pommes frites und Gurkensalat;4,35;2,55;0
2019-04-26;Fri;Angebote;Spanische Kartoffeln mit grüner Mojo-Soße, dazu Salat;4,05;2,25;2
2019-04-26;Fri;Angebote;Gebratene Spätzle mit Wurzelgemüsestreifen, dazu scharfe Käsesoße und Salat;4,1;2,3;1
2019-04-26;Fri;Pasta;Hausgemachtes Rucolapesto;;;2
2019-04-26;Fri;Pasta;Pastasoße Vesuvianna mit Tomaten, Oliven und Kapern;;;2
2019-04-26;Fri;Pasta;Ragù napoletano;;;0
2019-04-29;Mon;Angebote;Hähnchen Cordon bleu Schwarzwurzel-Rahmgemüse und Kartoffelkroketten;4,69;2,89;0
2019-04-29;Mon;Angebote;Rindfleischfrikadelle im Sesammantel mit Tomatensalsa und Bratkartoffeln, dazu Salat;4,69;2,89;0
2019-04-29;Mon;Angebote;Möhren-Sesamsticks mit Petersiliensoße, dazu Gemüseschwenkkartoffeln;4,65;2,85;2
2019-04-29;Mon;Angebote;Vegetarische Holzfällerpfanne mit Schupfnudeln, Sauerkraut und Kartoffeln, dazu Salat;4,05;2,25;1
2019-04-29;Mon;Pasta;Frischkäsesoße mit Hackfleisch und Kirschtomaten;;;0
